Holder,Shares,Date Reported,% Out,Value,ABV
Magnetar Financial LLC,1400000,2021-09-29,0.08,13846000,PTICU
Kepos Capital Lp,475000,2021-09-29,0.0271,4697750,PTICU
HGC Investment Management Inc.,392150,2021-09-29,0.022400000000000003,3878363,PTICU
"Yakira Capital Management, Inc.",200000,2021-09-29,0.011399999999999999,1978000,PTICU
Shaolin Capital Management LLC,200000,2021-09-29,0.011399999999999999,1978000,PTICU
Longfellow Investment Management Co. LLC,189759,2021-09-29,0.0108,1876716,PTICU
Glazer Capital LLC,160668,2021-09-29,0.0092,1589006,PTICU
Sage Rock Capital Management LP,157661,2021-09-29,0.009000000000000001,1559267,PTICU
"Boothbay Fund Management, LLC",102083,2021-09-29,0.0058,1009600,PTICU
Millennium Management LLC,100000,2021-09-29,0.005699999999999999,989000,PTICU
