Holder,Shares,Date Reported,% Out,Value,ABV
iShares Preferred & Income Securities ETF,280531,2021-10-30,0.084,38267233,SABRP
Columbia Fds Ser Tr-Columbia Convertible Securities Fd,100000,2021-08-30,0.029900000000000003,14487000,SABRP
Global X Fds-Global X U.S. Preferred ETF,47165,2021-10-30,0.0141,6433777,SABRP
Putnam Convertible Securities Fund,40715,2021-10-30,0.012199999999999999,5553933,SABRP
VanEck Vectors ETF Tr-Preferred Securities ex Financials ETF,38666,2021-10-30,0.0116,5274429,SABRP
Columbia Fds Ser Tr II-Columbia Flexible Capital Income Fd,31500,2021-08-30,0.009399999999999999,4563405,SABRP
Tri-Continental Corp,27000,2021-09-29,0.008100000000000001,4122090,SABRP
John Hancock Fds II-Strategic Income Opportunities Fund,24800,2021-08-30,0.0074,3592776,SABRP
Fidelity Convertible Securities Fund,21900,2021-10-30,0.0066,2987379,SABRP
John Hancock Bd Tr-John Hancock High Yield Fund,14600,2021-08-30,0.0044,2115102,SABRP
