Holder,Shares,Date Reported,% Out,Value,ABV
"ARK Investment Management, LLC",8222281,2021-12-30,0.1157,338757977,VCYT
"Vanguard Group, Inc. (The)",6553325,2021-09-29,0.0922,304401946,VCYT
Blackrock Inc.,6273553,2021-12-30,0.0883,258470383,VCYT
"Wellington Management Group, LLP",5078827,2021-12-30,0.07150000000000001,209247672,VCYT
Artisan Partners Limited Partnership,4956409,2021-12-30,0.0698,204204050,VCYT
"William Blair Investment Management, LLC",3996212,2021-09-29,0.056299999999999996,185624047,VCYT
Invesco Ltd.,3932650,2021-09-29,0.0554,182671592,VCYT
"Nikko Asset Management Americas, Inc.",3121103,2021-12-30,0.043899999999999995,128589443,VCYT
"Sumitomo Mitsui Trust Holdings, Inc.",3121103,2021-12-30,0.043899999999999995,128589443,VCYT
ArrowMark Colorado Holdings LLC,2509250,2021-09-29,0.0353,116554662,VCYT
