Holder,Shares,Date Reported,% Out,Value,ABV
BVF Inc.,9544262,2021-09-29,0.1845,20901933,GLYC
"NEA Management Company, LLC",9089041,2021-09-29,0.1757,19904999,GLYC
"Vanguard Group, Inc. (The)",2260014,2021-09-29,0.0437,4949430,GLYC
Acadian Asset Management. LLC,1886087,2021-09-29,0.0365,4130530,GLYC
Dimensional Fund Advisors LP,904628,2021-09-29,0.0175,1981135,GLYC
Blackrock Inc.,875151,2021-09-29,0.0169,1916580,GLYC
"Two Sigma Advisers, LP",621000,2021-09-29,0.012,1359990,GLYC
"Renaissance Technologies, LLC",596100,2021-09-29,0.0115,1305459,GLYC
"Two Sigma Investments, LP",498530,2021-09-29,0.0096,1091780,GLYC
Millennium Management LLC,448010,2021-09-29,0.0087,981141,GLYC
