Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",44390037,2021-09-29,0.1495,981463718,BRX
Blackrock Inc.,33877756,2021-09-29,0.11410000000000001,749037185,BRX
JP Morgan Chase & Company,25744113,2021-09-29,0.0867,569202338,BRX
State Street Corporation,13788051,2021-09-29,0.0464,304853807,BRX
CenterSquare Investment Management LLC,11350872,2021-09-29,0.0382,250967779,BRX
Massachusetts Financial Services Co.,9646295,2021-09-29,0.0325,213279582,BRX
Invesco Ltd.,9158057,2021-09-29,0.0308,202484640,BRX
Fuller & Thaler Asset Management Inc.,7862341,2021-09-29,0.0265,173836359,BRX
"Wellington Management Group, LLP",7853990,2021-09-29,0.0264,173651718,BRX
Bank Of New York Mellon Corporation,5596124,2021-09-29,0.018799999999999997,123730301,BRX
