Holder,Shares,Date Reported,% Out,Value,ABV
"Summit Trail Advisors, LLC",1447241,2021-09-29,0.07400000000000001,2156389,XELB
"Vanguard Group, Inc. (The)",264475,2021-09-29,0.013500000000000002,394067,XELB
M&T Bank Corp,104833,2021-09-29,0.0054,156201,XELB
"Bridgeway Capital Management, Inc.",99200,2021-09-29,0.0051,147808,XELB
"Perritt Capital Management, Inc.",62600,2021-09-29,0.0032,93274,XELB
"Renaissance Technologies, LLC",53800,2021-09-29,0.0028000000000000004,80162,XELB
"Geode Capital Management, LLC",50354,2021-09-29,0.0026,75027,XELB
Citadel Advisors LLC,43175,2021-09-29,0.0022,64330,XELB
"Veritable, LP",38444,2021-09-29,0.002,57281,XELB
Blackrock Inc.,24370,2021-09-29,0.0012,36311,XELB
