Holder,Shares,Date Reported,% Out,Value,ABV
Parametric Portfolio Associates,4461408,2021-09-29,0.1165,67858015,MUI
Mackay-Shields LLC,1864138,2021-09-29,0.0487,28353538,MUI
Wells Fargo & Company,1398116,2021-09-29,0.0365,21265344,MUI
Bank of America Corporation,952482,2021-09-29,0.024900000000000002,14487251,MUI
Morgan Stanley,595535,2021-09-29,0.015600000000000001,9058087,MUI
Vivaldi Capital Management Lp,444313,2021-09-29,0.0116,6758000,MUI
"Capital Investment Advisors, LLC",324110,2021-09-29,0.0085,4929713,MUI
UBS Group AG,324022,2021-09-29,0.0085,4928374,MUI
"Advisors Asset Management, Inc.",213446,2021-09-29,0.005600000000000001,3246513,MUI
Van Eck Associates Corporation,201597,2021-09-29,0.0053,3066290,MUI
