Holder,Shares,Date Reported,% Out,Value,ABV
"ARK Investment Management, LLC",6993163,2021-09-29,0.045,1590804719,COIN
"Vanguard Group, Inc. (The)",5476368,2021-09-29,0.0353,1245764192,COIN
"Sumitomo Mitsui Trust Holdings, Inc.",4767013,2021-09-29,0.030699999999999998,1084400117,COIN
"Nikko Asset Management Americas, Inc.",4758975,2021-09-29,0.030699999999999998,1082571633,COIN
JP Morgan Chase & Company,2875133,2021-09-29,0.018500000000000003,654035254,COIN
"Tiger Global Management, LLC",2676644,2021-09-29,0.0172,608882977,COIN
"FMR, LLC",2104458,2021-09-29,0.013600000000000001,478722105,COIN
Morgan Stanley,1868164,2021-09-29,0.012,424969946,COIN
"Wellington Management Group, LLP",1336596,2021-09-29,0.0086,304048858,COIN
Capital Research Global Investors,1118896,2021-09-29,0.0072,254526462,COIN
