Holder,Shares,Date Reported,% Out,Value,ABV
Singapore Technologies Telemedia Pte Ltd,15835680,2021-09-29,0.08869999999999999,896457844,GDS
"12 West Capital Management, LP",8187740,2021-09-29,0.045899999999999996,463507961,GDS
Aspex Management (HK) Ltd,7073258,2021-09-29,0.039599999999999996,400417135,GDS
Canada Pension Plan Investment Board,5914445,2021-09-29,0.0331,334816731,GDS
Blackrock Inc.,4331635,2021-09-29,0.024300000000000002,245213857,GDS
"Vanguard Group, Inc. (The)",4026974,2021-09-29,0.0226,227966998,GDS
Nuveen Asset Management,3915007,2021-09-29,0.0219,221628546,GDS
Cederberg Capital Ltd,2731356,2021-09-29,0.015300000000000001,154622063,GDS
Carmignac Gestion,2646748,2021-09-29,0.0148,149832404,GDS
"Tiger Global Management, LLC",2572811,2021-09-29,0.0144,145646830,GDS
