Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,869797,2021-09-29,0.0482,44055218,RBCAA
Dimensional Fund Advisors LP,828440,2021-09-29,0.045899999999999996,41960486,RBCAA
"Vanguard Group, Inc. (The)",628740,2021-09-29,0.0348,31845681,RBCAA
Morgan Stanley,421113,2021-09-29,0.0233,21329373,RBCAA
Norges Bank Investment Management,258854,2020-12-30,0.0143,9336863,RBCAA
State Street Corporation,187285,2021-09-29,0.0104,9485985,RBCAA
"Gendell, Jeffrey L.",175470,2021-09-29,0.0097,8887555,RBCAA
"Geode Capital Management, LLC",169465,2021-09-29,0.009399999999999999,8583402,RBCAA
Northern Trust Corporation,135150,2021-09-29,0.0075,6845347,RBCAA
"Brandywine Global Investment Management, LLC",131080,2021-09-29,0.0073,6639202,RBCAA
