Holder,Shares,Date Reported,% Out,Value,ABV
"AllianceBernstein, L.P.",316724,2021-09-29,0.0461,4449972,AFBI
"Raffles Associates, LP",249069,2021-09-29,0.0362,3499419,AFBI
FJ Capital Management LLC,188000,2021-09-29,0.0274,2641400,AFBI
"Renaissance Technologies, LLC",103604,2021-09-29,0.0151,1455636,AFBI
Stilwell Value LLC,64840,2021-09-29,0.009399999999999999,911002,AFBI
"Vanguard Group, Inc. (The)",53244,2021-09-29,0.0077,748078,AFBI
Fourthstone LLC,31436,2021-09-29,0.0046,441675,AFBI
Millennium Management LLC,22468,2021-09-29,0.0033,315675,AFBI
Dimensional Fund Advisors LP,19520,2021-09-29,0.0028000000000000004,274256,AFBI
Lynch & Associates,17550,2021-09-29,0.0026,246577,AFBI
