Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,2508042,2021-09-29,0.17559999999999998,237009969,CSR
"Vanguard Group, Inc. (The)",2182399,2021-09-29,0.1528,206236705,CSR
State Street Corporation,700409,2021-09-29,0.049,66188650,CSR
"Renaissance Technologies, LLC",579132,2021-09-29,0.0406,54727974,CSR
"Ameriprise Financial, Inc.",463476,2021-09-29,0.0325,43798482,CSR
"Geode Capital Management, LLC",276420,2021-09-29,0.0194,26121690,CSR
"Heitman Real Estate Securities, LLC.",254337,2021-09-29,0.0178,24034846,CSR
Nuveen Asset Management,235375,2021-09-29,0.0165,22242937,CSR
"Uniplan Investment Counsel, Inc.",227699,2021-09-29,0.0159,21517555,CSR
Capital Growth Management L.P.,227000,2021-09-29,0.0159,21451500,CSR
