Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,26670832,2021-09-29,0.059800000000000006,90414120,SENS
"Vanguard Group, Inc. (The)",18090338,2021-09-29,0.0406,61326245,SENS
State Street Corporation,10633970,2021-09-29,0.023799999999999998,36049158,SENS
"Renaissance Technologies, LLC",7423000,2021-09-29,0.0166,25163970,SENS
"Masters Capital Management, LLC",7000000,2021-09-29,0.015700000000000002,23730000,SENS
"Geode Capital Management, LLC",6353697,2021-09-29,0.014199999999999999,21539032,SENS
"Susquehanna International Group, LLP",4740606,2021-09-29,0.0106,16070654,SENS
"Gilder, Gagnon, Howe & Co.",4418836,2021-09-29,0.009899999999999999,14979854,SENS
Northern Trust Corporation,4176553,2021-09-29,0.009399999999999999,14158514,SENS
"Charles Schwab Investment Management, Inc.",2892288,2021-09-29,0.006500000000000001,9804856,SENS
