Holder,Shares,Date Reported,% Out,Value,ABV
"Federated Hermes, Inc.",1212122,2021-09-29,0.14400000000000002,9064854,RZLT
Caxton Corporation,424243,2021-09-29,0.0504,3172701,RZLT
Citadel Advisors LLC,309986,2021-09-29,0.0368,2318230,RZLT
BVF Inc.,190815,2021-09-29,0.0227,1427009,RZLT
"Vanguard Group, Inc. (The)",132367,2021-09-29,0.015700000000000002,989906,RZLT
Northern Trust Corporation,35899,2021-09-29,0.0043,268470,RZLT
Millennium Management LLC,35712,2021-09-29,0.0042,267072,RZLT
Oppenheimer & Company Inc.,12281,2021-09-29,0.0015,91843,RZLT
Blackrock Inc.,12170,2021-09-29,0.0014000000000000002,91013,RZLT
UBS Group AG,3671,2021-09-29,0.0004,27453,RZLT
