Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,16764972,2021-12-30,0.0776,18273819,TCRT
"MSD Partners, L.P.",15151516,2021-12-30,0.0701,16515152,TCRT
"Discovery Capital Management, LLC",13346493,2021-12-30,0.0617,14547677,TCRT
State Street Corporation,13318734,2021-12-30,0.0616,14517420,TCRT
"Vanguard Group, Inc. (The)",11633700,2021-12-30,0.0538,12680733,TCRT
JP Morgan Chase & Company,3663225,2021-12-30,0.0169,3992915,TCRT
"Geode Capital Management, LLC",3580427,2021-12-30,0.0166,3902665,TCRT
"Two Sigma Advisers, LP",3283092,2021-12-30,0.0152,3578570,TCRT
"Two Sigma Investments, LP",2630282,2021-12-30,0.012199999999999999,2867007,TCRT
Northern Trust Corporation,2335083,2021-12-30,0.0108,2545240,TCRT
