Holder,Shares,Date Reported,% Out,Value,ABV
"AdvisorShares Investments, LLC",4371653,2021-12-30,0.0496,28066012,VFF
"ETF Managers Group, LLC",4334626,2021-09-29,0.0492,36150780,VFF
Monarch Partners Asset Management LLC,736586,2021-12-30,0.0084,4728882,VFF
Penserra Capital Management LLC,685041,2021-09-29,0.0078000000000000005,5713241,VFF
"Fishman (Jay A.), Ltd.",591400,2021-09-29,0.0067,4932276,VFF
"Susquehanna International Group, LLP",447113,2021-09-29,0.0051,3728922,VFF
"Raymond James Financial Services Advisors, Inc.",419900,2021-12-30,0.0048,2695758,VFF
Morgan Stanley,347259,2021-09-29,0.0039000000000000003,2896140,VFF
"Raymond James & Associates, Inc.",342430,2021-12-30,0.0039000000000000003,2198400,VFF
"Voloridge Investment Management, LLC",295480,2021-09-29,0.0034000000000000002,2464303,VFF
