Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",15195588,2021-09-29,0.1096,1157295982,HSIC
Generation Investment Management LLP,13212548,2021-09-29,0.0953,1006267655,HSIC
Blackrock Inc.,12114048,2021-09-29,0.0874,922605895,HSIC
Longview Partners (Guernsey) LTD,9425483,2021-09-29,0.068,717844785,HSIC
State Street Corporation,7211039,2021-09-29,0.052000000000000005,549192730,HSIC
Invesco Ltd.,4614393,2021-09-29,0.0333,351432170,HSIC
"American Century Companies, Inc.",3156804,2021-09-29,0.022799999999999997,240422192,HSIC
Pendal Group Ltd,2739522,2021-09-29,0.019799999999999998,208641995,HSIC
"Geode Capital Management, LLC",2658164,2021-09-29,0.0192,202445770,HSIC
JP Morgan Chase & Company,2469618,2021-09-29,0.0178,188086106,HSIC
