Holder,Shares,Date Reported,% Out,Value,ABV
"Suvretta Capital Management, LLC",769000,2021-09-29,0.0941,2745330,BNTC
"SilverArc Capital Management, LLC",498009,2021-09-29,0.060899999999999996,1777892,BNTC
"Vanguard Group, Inc. (The)",78371,2021-09-29,0.0096,279784,BNTC
"Geode Capital Management, LLC",53692,2021-09-29,0.0066,191680,BNTC
Virtu Financial LLC,22924,2021-09-29,0.0028000000000000004,81838,BNTC
State Street Corporation,21000,2021-09-29,0.0026,74970,BNTC
Blackrock Inc.,19974,2021-09-29,0.0024,71307,BNTC
"Private Wealth Advisors, Llc",15043,2021-09-29,0.0018,53703,BNTC
Bank Of New York Mellon Corporation,14932,2021-09-29,0.0018,53307,BNTC
"Wealthtrust Axiom, LLC",12950,2021-09-29,0.0016,46231,BNTC
