Holder,Shares,Date Reported,% Out,Value,ABV
Van Eck Associates Corporation,38540285,2021-12-30,0.0983,296374791,AGI
"Vanguard Group, Inc. (The)",12440291,2021-09-29,0.0317,89570095,AGI
Royal Bank of Canada,10909636,2021-09-29,0.0278,78549379,AGI
"First Eagle Investment Management, LLC",10038779,2021-09-29,0.0256,72279208,AGI
"Beutel, Goodman & Company Ltd",8890568,2021-09-29,0.0227,64012089,AGI
"Franklin Resources, Inc.",8700627,2021-09-29,0.0222,62644514,AGI
"Renaissance Technologies, LLC",8483971,2021-09-29,0.0216,61084591,AGI
Bank Of New York Mellon Corporation,7649402,2021-09-29,0.0195,55075694,AGI
Sprott Inc.,6503046,2021-09-29,0.0166,46821931,AGI
Sun Valley Gold LLC,5031294,2021-09-29,0.0128,36225316,AGI
