Holder,Shares,Date Reported,% Out,Value,ABV
Karpus Management Inc,730464,2021-09-29,0.037000000000000005,14499710,RMM
UBS Group AG,388789,2021-09-29,0.0197,7717461,RMM
Royal Bank of Canada,375180,2021-09-29,0.019,7447323,RMM
Wells Fargo & Company,224169,2021-09-29,0.011399999999999999,4449754,RMM
Morgan Stanley,219489,2021-09-29,0.0111,4356856,RMM
Stifel Financial Corporation,116877,2021-09-29,0.0059,2320008,RMM
"Wagner Wealth Management, LLC",74008,2021-09-29,0.0037,1469058,RMM
Truist Financial Corp,60417,2021-09-29,0.0031,1199277,RMM
"AlphaStar Capital Management, LLC",49185,2021-09-29,0.0025,976322,RMM
"Samalin Investment Counsel, LLC",45364,2021-09-29,0.0023,900475,RMM
