Holder,Shares,Date Reported,% Out,Value,ABV
"Baird Financial Group, Inc.",113163,2021-09-29,0.0203,991307,PCF
Mid Atlantic Financial Management Inc.,75800,2021-09-29,0.013600000000000001,664008,PCF
"Boothbay Fund Management, LLC",75000,2021-09-29,0.013500000000000002,657000,PCF
LPL Financial LLC,62843,2021-09-29,0.0113,550504,PCF
Wells Fargo & Company,52473,2021-09-29,0.009399999999999999,459663,PCF
"SeaCrest Wealth Management, LLC",50688,2021-09-29,0.0091,444026,PCF
"Kestra Advisory Services, LLC",34053,2021-09-29,0.0060999999999999995,298304,PCF
Bank of America Corporation,24748,2021-09-29,0.0044,216792,PCF
"Doliver Advisors, LP",24229,2021-09-29,0.0044,212246,PCF
Cetera Advisor Networks LLC,20220,2021-09-29,0.0036,177127,PCF
