Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,3001532,2021-09-29,0.1467,41060957,PKE
"Renaissance Technologies, LLC",1394114,2021-09-29,0.0681,19071479,PKE
"Vanguard Group, Inc. (The)",1306310,2021-09-29,0.0639,17870320,PKE
"River Road Asset Management, LLC",872629,2021-09-29,0.042699999999999995,11937564,PKE
Dimensional Fund Advisors LP,857491,2021-09-29,0.04190000000000001,11730476,PKE
Brandes Investment Partners L.P.,713437,2021-09-29,0.0349,9759818,PKE
Heartland Advisors Inc.,711901,2021-09-29,0.0348,9738805,PKE
Gamco Investors Inc,675500,2021-09-29,0.033,9240840,PKE
State Street Corporation,652499,2021-09-29,0.0319,8926186,PKE
Invesco Ltd.,621196,2021-09-29,0.0304,8497961,PKE
