Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",86833616,2021-09-29,0.1381,2466943030,VICI
Capital International Investors,57246620,2021-09-29,0.091,1626376474,VICI
Blackrock Inc.,56056229,2021-09-29,0.0891,1592557465,VICI
Cohen & Steers Inc.,39382201,2021-09-29,0.0626,1118848330,VICI
"Wellington Management Group, LLP",34247737,2021-09-29,0.0545,972978208,VICI
Allianz Asset Management GmbH,26998390,2021-09-29,0.0429,767024259,VICI
Bank of America Corporation,23967673,2021-09-29,0.0381,680921589,VICI
"FMR, LLC",22167208,2021-09-29,0.0352,629770379,VICI
Capital Research Global Investors,20968151,2021-09-29,0.0333,595705169,VICI
Capital World Investors,20663966,2021-09-29,0.0329,587063274,VICI
