Holder,Shares,Date Reported,% Out,Value,ABV
Providence Equity Partners LLC,24175227,2021-09-29,0.13,667961522,ELY
Blackrock Inc.,12858882,2021-09-29,0.0691,355290909,ELY
"Vanguard Group, Inc. (The)",11139784,2021-09-29,0.0599,307792231,ELY
"Requisite Capital Management, LLC",5536208,2021-09-29,0.0298,152965427,ELY
Boston Partners,5132006,2021-09-29,0.0276,141797325,ELY
"Goldman Sachs Group, Inc.",4470894,2021-09-29,0.024,123530801,ELY
Wells Fargo & Company,4417052,2021-09-29,0.023799999999999998,122043146,ELY
Bank Of New York Mellon Corporation,3713151,2021-09-29,0.02,102594362,ELY
Wasatch Advisors Inc,3433277,2021-09-29,0.018500000000000003,94861443,ELY
State Street Corporation,3357531,2021-09-29,0.0181,92768581,ELY
