Holder,Shares,Date Reported,% Out,Value,ABV
Dimensional Fund Advisors LP,3049658,2021-09-29,0.0713,25403651,AXTI
Blackrock Inc.,2688757,2021-09-29,0.0629,22397345,AXTI
"Vanguard Group, Inc. (The)",2044789,2021-09-29,0.0478,17033092,AXTI
"Wellington Management Group, LLP",1838760,2021-09-29,0.043,15316870,AXTI
Royce & Associates LP,1086100,2021-12-30,0.0254,9568541,AXTI
"Pacific Ridge Capital Partners, LLC",951215,2021-09-29,0.0222,7923620,AXTI
"Needham Investment Management, L.L.C.",950000,2021-09-29,0.0222,7913500,AXTI
"Kennedy Capital Management, Inc.",804438,2021-09-29,0.018799999999999997,6700968,AXTI
Royal Bank of Canada,760854,2021-09-29,0.0178,6337913,AXTI
Granahan Investment Management Inc.,760769,2021-09-29,0.0178,6337205,AXTI
