Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,1744213,2021-09-29,0.0738,16343275,EFL
Janney Montgomery Scott LLC,534926,2021-09-29,0.0226,5012256,EFL
Bank of America Corporation,532263,2021-09-29,0.0225,4987304,EFL
Eaton Vance Management,511505,2021-09-29,0.0217,4792801,EFL
"Baird Financial Group, Inc.",509784,2021-09-29,0.0216,4776676,EFL
Wells Fargo & Company,367095,2021-09-29,0.0155,3439680,EFL
Chicago Partners Investment Group LLC,246056,2021-09-29,0.0104,2305544,EFL
LPL Financial LLC,177327,2021-09-29,0.0075,1661553,EFL
"Advisor Group, Inc.",151300,2021-09-29,0.0064,1417681,EFL
"Steward Partners Investment Advisory, LLC",118044,2021-09-29,0.005,1106072,EFL
