Holder,Shares,Date Reported,% Out,Value,ABV
Shaolin Capital Management LLC,751698,2021-09-29,0.048600000000000004,7592149,BRPMU
"Aristeia Capital, LLC",600000,2021-09-29,0.0388,6060000,BRPMU
"B. Riley Financial, Inc.",520000,2021-09-29,0.0336,5252000,BRPMU
Kepos Capital Lp,400000,2021-09-29,0.0258,4040000,BRPMU
"MSD Partners, L.P.",400000,2021-09-29,0.0258,4040000,BRPMU
"Nantahala Capital Management, LLC",375000,2021-09-29,0.0242,3787500,BRPMU
Context Advisory LLC,219400,2021-09-29,0.014199999999999999,2215940,BRPMU
Magnetar Financial LLC,126643,2021-09-29,0.008199999999999999,1279094,BRPMU
HGC Investment Management Inc.,100000,2021-09-29,0.006500000000000001,1010000,BRPMU
"Neuberger Berman Group, LLC",98900,2021-09-29,0.0064,998890,BRPMU
