Holder,Shares,Date Reported,% Out,Value,ABV
"FMR, LLC",580170,2021-09-29,0.09390000000000001,4293258,RMCF
"Renaissance Technologies, LLC",419863,2021-09-29,0.0679,3106986,RMCF
"Vanguard Group, Inc. (The)",258754,2021-09-29,0.04190000000000001,1914779,RMCF
Dimensional Fund Advisors LP,151641,2021-09-29,0.0245,1122143,RMCF
"Redmond Asset Management, LLC",62871,2021-09-29,0.0102,465245,RMCF
"Bridgeway Capital Management, Inc.",23100,2021-09-29,0.0037,170940,RMCF
Blackrock Inc.,20294,2021-09-29,0.0033,150175,RMCF
Strategic Advisors Llc D/b/a Strategic Wealth Management Group,15013,2021-12-30,0.0024,117852,RMCF
"Geode Capital Management, LLC",13538,2021-09-29,0.0022,100181,RMCF
"Newbridge Financial Services Group, Inc.",13200,2021-12-30,0.0021,103620,RMCF
