Holder,Shares,Date Reported,% Out,Value,ABV
"Banc Funds Company, L.L.C. (The)",1071081,2021-09-29,0.2465,18840314,BRBS
Blackrock Inc.,903686,2021-09-29,0.20800000000000002,15895836,BRBS
Fourthstone LLC,895849,2021-09-29,0.2061,15757983,BRBS
"Vanguard Group, Inc. (The)",712704,2021-09-29,0.16399999999999998,12536463,BRBS
"AllianceBernstein, L.P.",476329,2021-09-29,0.1096,8378627,BRBS
"Gendell, Jeffrey L.",356694,2021-09-29,0.0821,6274247,BRBS
"Siena Capital Management, LLC",336129,2021-12-30,0.07730000000000001,6016709,BRBS
"Geode Capital Management, LLC",316102,2021-09-29,0.0727,5560234,BRBS
State Street Corporation,234697,2021-09-29,0.054000000000000006,4128320,BRBS
"Maltese Capital Management, LLC",220900,2021-09-29,0.0508,3885631,BRBS
