Holder,Shares,Date Reported,% Out,Value,ABV
"AWM Investment Company, Inc.",929575,2021-09-29,0.0275,8487019,GAMB
Eam Global Investors Llc,340205,2021-09-29,0.0101,3106071,GAMB
"Teton Advisors, Inc",196000,2021-09-29,0.0058,1789480,GAMB
"ClearBridge Investments, LLC",180966,2021-09-29,0.0054,1652219,GAMB
"Kamunting Street Capital Management, L.P.",170000,2021-09-29,0.005,1552100,GAMB
Caas Capital Management LP,152404,2021-09-29,0.0045000000000000005,1391448,GAMB
Summit Partners Public Asset Management LLC,149599,2021-09-29,0.0044,1365838,GAMB
"Eam Investors, LLC",105031,2021-09-29,0.0031,958933,GAMB
"Arena Capital Advisors, LLC- CA",100000,2021-09-29,0.003,913000,GAMB
"Capstone Investment Advisors, LLC",82343,2021-09-29,0.0024,751791,GAMB
