Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,4295124,2021-09-29,0.1273,40417116,VRA
Dimensional Fund Advisors LP,2393648,2021-09-29,0.071,22524227,VRA
Senvest Management LLC,2286096,2021-09-29,0.0678,21512163,VRA
"Vanguard Group, Inc. (The)",1657659,2021-09-29,0.049100000000000005,15598571,VRA
Parametric Portfolio Associates,1049357,2021-09-29,0.0311,9874449,VRA
Royce & Associates LP,1006690,2021-09-29,0.0298,9472952,VRA
State Street Corporation,784537,2021-09-29,0.0233,7382493,VRA
"Hotchkis & Wiley Capital Management, LLC",663680,2021-09-29,0.0197,6245228,VRA
"Rutabaga Capital Management, LLC",615924,2021-09-29,0.0183,5795844,VRA
Victory Capital Management Inc.,447801,2021-09-29,0.013300000000000001,4213807,VRA
