Holder,Shares,Date Reported,% Out,Value,ABV
"AdvisorShares Investments, LLC",252105,2021-09-29,0.0759,12596426,PW
Emerald Mutual Fund Advisers Trust,164638,2021-09-29,0.0496,8226137,PW
"Vanguard Group, Inc. (The)",115949,2021-09-29,0.0349,5793391,PW
"Advisor Group, Inc.",109942,2021-09-29,0.0331,5493252,PW
"Renaissance Technologies, LLC",91796,2021-09-29,0.0276,4586587,PW
Anchor Capital Advisors LLC,44782,2021-09-29,0.013500000000000002,2237532,PW
"Mirae Asset Global Investments Co., Ltd.",20847,2021-09-29,0.0063,1041620,PW
Keybank National Association,13652,2021-09-29,0.0040999999999999995,682122,PW
Oasis Management Co Ltd,12346,2021-09-29,0.0037,616867,PW
Price (T.Rowe) Associates Inc,11460,2021-09-29,0.0034000000000000002,572598,PW
