Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,5961053,2021-09-29,0.1152,356769022,NUVA
"Vanguard Group, Inc. (The)",5000603,2021-09-29,0.0967,299286089,NUVA
"Wellington Management Group, LLP",3925478,2021-09-29,0.0759,234939858,NUVA
JP Morgan Chase & Company,2917794,2021-09-29,0.0564,174629970,NUVA
Bank of America Corporation,2334202,2021-09-29,0.0451,139701989,NUVA
Thrivent Financial For Lutherans,1927417,2021-09-29,0.0373,115355907,NUVA
Macquarie Group Limited,1885969,2021-09-29,0.0365,112875244,NUVA
State Street Corporation,1713965,2021-09-29,0.0331,102580805,NUVA
Bank Of New York Mellon Corporation,1389204,2021-09-29,0.0269,83143859,NUVA
"Paradice Investment Management, LLC",1375421,2021-09-29,0.026600000000000002,82318946,NUVA
