Holder,Shares,Date Reported,% Out,Value,ABV
Wasatch Advisors Inc,4638371,2021-09-29,0.0403,106172312,NAPA
"Select Equity Group, Inc.",4056034,2021-09-29,0.0353,92842618,NAPA
"Vanguard Group, Inc. (The)",1585307,2021-09-29,0.0138,36287677,NAPA
"Federated Hermes, Inc.",1328373,2021-09-29,0.0115,30406457,NAPA
"Driehaus Capital Management, LLC",1315820,2021-09-29,0.011399999999999999,30119119,NAPA
Blackrock Inc.,1283223,2021-09-29,0.011200000000000002,29372974,NAPA
Massachusetts Financial Services Co.,1237171,2021-09-29,0.0108,28318844,NAPA
Lord Abbett & Co,1212690,2021-09-29,0.0105,27758474,NAPA
FIL LTD,1203806,2021-09-29,0.0105,27555119,NAPA
Royal Bank of Canada,1040232,2021-09-29,0.009000000000000001,23810910,NAPA
