Holder,Shares,Date Reported,% Out,Value,ABV
"Shaw D.E. & Co., Inc.",4950000,2021-09-29,0.099,48411000,CCV
"Empyrean Capital Partners, LP",2660000,2021-09-29,0.053200000000000004,26014800,CCV
Adage Capital Partners GP L.L.C.,2206523,2021-09-29,0.0441,21579794,CCV
"Finepoint Capital, LP",1806000,2021-09-29,0.0361,17662680,CCV
"MMCAP International, Inc. SPC",1700000,2021-09-29,0.034,16626000,CCV
"Peak6 Investments, L.P.",1599215,2021-09-29,0.032,15640322,CCV
Schonfeld Strategic Advisors LLC,1491889,2021-09-29,0.0298,14590674,CCV
"Goldman Sachs Group, Inc.",1413004,2021-09-29,0.028300000000000002,13819179,CCV
Millennium Management LLC,1390756,2021-09-29,0.0278,13601593,CCV
Blackstone Inc,1250000,2021-09-29,0.025,12225000,CCV
