Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",3537323,2021-09-29,0.045,24089169,KODK
Blackrock Inc.,3308191,2021-09-29,0.0421,22528780,KODK
Southeastern Asset Management Inc/tn/,2534892,2021-09-29,0.0322,17262614,KODK
State Street Corporation,1393028,2021-09-29,0.0177,9486520,KODK
Great Lakes Advisors LLC,1389950,2021-09-29,0.0177,9465559,KODK
GMT Capital Corp,981400,2021-09-29,0.0125,6683334,KODK
"Geode Capital Management, LLC",970206,2021-09-29,0.0123,6607102,KODK
Millennium Management LLC,544752,2021-09-29,0.0069,3709761,KODK
Northern Trust Corporation,490340,2021-09-29,0.0062,3339215,KODK
"Susquehanna International Group, LLP",437676,2021-09-29,0.005600000000000001,2980573,KODK
