Holder,Shares,Date Reported,% Out,Value,ABV
Trigran Investments Inc,8467079,2021-09-29,0.0897,49278399,QUOT
"Vanguard Group, Inc. (The)",7735857,2021-09-29,0.0819,45022687,QUOT
Blackrock Inc.,5838748,2021-09-29,0.061799999999999994,33981513,QUOT
"Grassi Investment Management, LLC",5306350,2021-09-29,0.0562,30882957,QUOT
Lynrock Lake LP,5155253,2021-09-29,0.0546,30003572,QUOT
"Davis Selected Advisers, LP",3737915,2021-09-29,0.039599999999999996,21754665,QUOT
State Street Corporation,2874586,2021-09-29,0.0304,16730090,QUOT
Bernzott Capital Advisors,2843576,2021-09-29,0.0301,16549612,QUOT
"Segall Bryant & Hamill, Llc",2684221,2021-09-29,0.028399999999999998,15622166,QUOT
"Wellington Management Group, LLP",2662439,2021-09-29,0.0282,15495394,QUOT
