Holder,Shares,Date Reported,% Out,Value,ABV
Royal Bank of Canada,107297342,2021-09-29,0.0882,6602005453,BNS
Bank of Montreal/Can/,63947480,2021-09-29,0.0526,3934688444,BNS
"Vanguard Group, Inc. (The)",38687263,2021-09-29,0.0318,2380427292,BNS
"TD Asset Management, Inc",24724963,2021-09-29,0.0203,1521326973,BNS
Mackenzie Financial Corporation,22502893,2021-09-29,0.018500000000000003,1384603006,BNS
Capital World Investors,20662570,2021-09-29,0.017,1271367932,BNS
"Cibc World Markets, Inc.",20380277,2021-09-29,0.0168,1253998443,BNS
1832 Asset Management L.P.,17711175,2021-09-29,0.0146,1089768597,BNS
"Jarislowsky, Fraser Ltd",17539625,2021-09-29,0.0144,1079213126,BNS
Toronto Dominion Bank,12583060,2021-09-29,0.0103,774235681,BNS
