Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,13779530,2021-09-29,0.061799999999999994,112303169,CLNE
State Street Corporation,13362981,2021-09-29,0.0599,108908295,CLNE
Grantham Mayo Van Otterloo & Company,12206099,2021-09-29,0.0547,99479706,CLNE
"Vanguard Group, Inc. (The)",9438699,2021-09-29,0.042300000000000004,76925396,CLNE
Dimensional Fund Advisors LP,7209336,2021-09-29,0.0323,58756088,CLNE
Global Alpha Capital Management Ltd.,3389165,2021-09-29,0.0152,27621694,CLNE
"Geode Capital Management, LLC",2883692,2021-09-29,0.0129,23502089,CLNE
EJF Capital LLC,2125000,2021-09-29,0.0095,17318750,CLNE
Northern Trust Corporation,1930143,2021-09-29,0.0087,15730665,CLNE
"FMR, LLC",1359878,2021-09-29,0.0060999999999999995,11083005,CLNE
