Holder,Shares,Date Reported,% Out,Value,ABV
Eisler Capital (uk) Ltd.,298639,2021-09-29,0.0149,2911730,FICV
UBS O'Connor LLC,250979,2021-09-29,0.0125,2447045,FICV
Dupont Capital Management Corp,99996,2021-09-29,0.005,974961,FICV
Magnetar Financial LLC,10395,2021-09-29,0.0005,101351,FICV
