Holder,Shares,Date Reported,% Out,Value,ABV
"Armistice Capital, LLC",2850000,2021-09-29,0.0993,3163500,PIXY
"Vanguard Group, Inc. (The)",268090,2021-09-29,0.009300000000000001,297579,PIXY
"Susquehanna International Group, LLP",265880,2021-09-29,0.009300000000000001,295126,PIXY
"Geode Capital Management, LLC",191309,2021-09-29,0.0067,212352,PIXY
"Susquehanna Fundamental Investments, LLC",106589,2021-09-29,0.0037,118313,PIXY
State Street Corporation,94179,2021-09-29,0.0033,104538,PIXY
"Alpha Paradigm Partners, LLC",71596,2021-09-29,0.0025,79471,PIXY
Citadel Advisors LLC,41040,2021-09-29,0.0014000000000000002,45554,PIXY
Blackrock Inc.,24662,2021-09-29,0.0009,27374,PIXY
"Prime Capital Investment Advisors, LLC",18983,2021-09-29,0.0007000000000000001,21071,PIXY
