Holder,Shares,Date Reported,% Out,Value,ABV
Apg Asset Management N.v.,4284863,2021-09-29,0.1093,624304539,MSA
"Vanguard Group, Inc. (The)",3562436,2021-09-29,0.0909,519046925,MSA
Blackrock Inc.,2993387,2021-09-29,0.07629999999999999,436136485,MSA
JP Morgan Chase & Company,1939578,2021-09-29,0.0495,282596514,MSA
"Neuberger Berman Group, LLC",1565302,2021-09-29,0.039900000000000005,228064501,MSA
State Street Corporation,1537446,2021-09-29,0.0392,224005882,MSA
Price (T.Rowe) Associates Inc,1386553,2021-09-29,0.0354,202020772,MSA
"Champlain Investment Partners, LLC",1345620,2021-09-29,0.034300000000000004,196056834,MSA
Ubs Asset Management Americas Inc,1215652,2021-09-29,0.031,177120496,MSA
Bank Of New York Mellon Corporation,840602,2021-09-29,0.021400000000000002,122475711,MSA
