Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",111231,2021-09-29,0.008199999999999999,820884,EDSA
Virtu Financial LLC,105512,2021-09-29,0.0078000000000000005,778678,EDSA
"Geode Capital Management, LLC",77249,2021-09-29,0.005699999999999999,570097,EDSA
"180 Wealth Advisors, LLC",20000,2021-09-29,0.0015,147600,EDSA
Dimensional Fund Advisors LP,15564,2021-09-29,0.0012,114862,EDSA
Northern Trust Corporation,15349,2021-09-29,0.0011,113275,EDSA
State Street Corporation,13875,2021-09-29,0.001,102397,EDSA
"Verition Fund Management, LLC",13502,2021-09-29,0.001,99644,EDSA
UBS Group AG,5369,2021-09-29,0.0004,39623,EDSA
Tower Research Capital LLC (TRC),3276,2021-09-29,0.0002,24176,EDSA
