Holder,Shares,Date Reported,% Out,Value,ABV
BVF Inc.,4776904,2021-09-29,0.0716,10700264,CDTX
"Omega Fund Management, Llc",2005249,2021-09-29,0.0301,4491757,CDTX
"Vanguard Group, Inc. (The)",1990369,2021-09-29,0.0298,4458426,CDTX
"Alethea Capital Management, LLC",1172044,2021-09-29,0.0176,2625378,CDTX
"5AM Venture Management, LLC",1134511,2021-09-29,0.017,2541304,CDTX
"Renaissance Technologies, LLC",1120261,2021-09-29,0.0168,2509384,CDTX
"Stonepine Capital Management, LLC",782817,2021-09-29,0.011699999999999999,1753510,CDTX
"Jacobs Levy Equity Management, Inc.",594705,2021-09-29,0.0089,1332139,CDTX
Acadian Asset Management. LLC,586848,2021-09-29,0.0088,1314539,CDTX
"Two Sigma Advisers, LP",468594,2021-09-29,0.006999999999999999,1049650,CDTX
