Holder,Shares,Date Reported,% Out,Value,ABV
Berkshire Partners LLC,5248306,2021-09-29,0.0737,567709260,WMS
"Vanguard Group, Inc. (The)",4460849,2021-09-29,0.0626,482530036,WMS
"Select Equity Group, Inc.",3489141,2021-09-29,0.049,377420381,WMS
Canada Pension Plan Investment Board,3228240,2021-09-29,0.0453,349198720,WMS
Impax Asset Management Group Plc,2976737,2021-09-29,0.0418,321993641,WMS
Blackrock Inc.,2918153,2021-09-29,0.040999999999999995,315656610,WMS
Invesco Ltd.,2917520,2021-09-29,0.040999999999999995,315588138,WMS
Stockbridge Partners LLC,2635061,2021-09-29,0.037000000000000005,285034548,WMS
Artisan Partners Limited Partnership,2015309,2021-09-29,0.028300000000000002,217995974,WMS
Pictet Asset Management SA,1509230,2021-09-29,0.0212,163253409,WMS
