Holder,Shares,Date Reported,% Out,Value,ABV
"Aristotle Capital Boston, LLC",3197073,2021-09-29,0.09179999999999999,27590739,USX
Price (T.Rowe) Associates Inc,1655705,2021-09-29,0.047599999999999996,14288734,USX
Towle & Company,1635950,2021-09-29,0.047,14118248,USX
Blackrock Inc.,1529514,2021-09-29,0.043899999999999995,13199705,USX
"Vanguard Group, Inc. (The)",1252182,2021-09-29,0.036000000000000004,10806330,USX
Royce & Associates LP,1184969,2021-09-29,0.034,10226282,USX
"Cornerstone Capital, Inc.",983410,2021-09-29,0.028300000000000002,8486828,USX
Morgan Stanley,805943,2021-09-29,0.0232,6955288,USX
Dimensional Fund Advisors LP,566352,2021-09-29,0.0163,4887617,USX
SEI Investments Co,443631,2021-09-29,0.0127,3828535,USX
