Holder,Shares,Date Reported,% Out,Value,ABV
"Peak6 Investments, L.P.",2250000,2021-09-29,0.0711,21960000,SDAC
"Arena Capital Advisors, LLC- CA",1344358,2021-09-29,0.0425,13120934,SDAC
RP Investment Advisors LP,1299900,2021-09-29,0.041100000000000005,12687024,SDAC
Adage Capital Partners GP L.L.C.,1250000,2021-09-29,0.0395,12200000,SDAC
"Wellington Management Group, LLP",947320,2021-09-29,0.03,9245843,SDAC
Marshall Wace LLP,916671,2021-09-29,0.028999999999999998,8946708,SDAC
Citadel Advisors LLC,854742,2021-09-29,0.027000000000000003,8342281,SDAC
Bank of Montreal/Can/,796414,2021-09-29,0.0252,7773000,SDAC
Millennium Management LLC,718645,2021-09-29,0.0227,7013975,SDAC
Governors Lane LP,717800,2021-09-29,0.0227,7005728,SDAC
