Holder,Shares,Date Reported,% Out,Value,ABV
Dimensional Fund Advisors LP,858577,2021-09-29,0.050499999999999996,6860030,UBFO
FJ Capital Management LLC,615000,2021-09-29,0.0362,4913850,UBFO
"Vanguard Group, Inc. (The)",543462,2021-09-29,0.0319,4342261,UBFO
"Rhino Investment Partners, Inc.",437574,2021-09-29,0.025699999999999997,3496216,UBFO
"Elizabeth Park Capital Advisors, Ltd.",407022,2021-09-29,0.0239,3252105,UBFO
EJF Capital LLC,239715,2021-09-29,0.0141,1915322,UBFO
"Renaissance Technologies, LLC",160748,2021-09-29,0.0095,1284376,UBFO
"Kennedy Capital Management, Inc.",117809,2021-09-29,0.0069,941293,UBFO
"Geode Capital Management, LLC",111584,2021-09-29,0.0066,891556,UBFO
Destination Wealth Management,94506,2021-09-29,0.005600000000000001,755102,UBFO
