Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",18618687,2021-09-29,0.1125,1352275236,PNR
Blackrock Inc.,14504214,2021-09-29,0.0877,1053441062,PNR
"Parnassus Investments, LLC",11452594,2021-09-29,0.0692,831801902,PNR
State Street Corporation,9182076,2021-09-29,0.0555,666894179,PNR
Impax Asset Management Group Plc,9086023,2021-09-29,0.054900000000000004,659917850,PNR
Invesco Ltd.,6117256,2021-09-29,0.037000000000000005,444296303,PNR
"Franklin Resources, Inc.",5142168,2021-09-29,0.0311,373475661,PNR
"FMR, LLC",5045153,2021-09-29,0.0305,366429462,PNR
Pictet Asset Management SA,4145603,2021-09-29,0.025099999999999997,301095145,PNR
Nordea Investment Management AB,3998468,2021-09-29,0.0242,290408730,PNR
