Holder,Shares,Date Reported,% Out,Value,ABV
"Wellington Management Group, LLP",15563153,2021-09-29,0.1219,209013144,HMHC
Burgundy Asset Management Ltd.,10852734,2021-09-29,0.085,145752217,HMHC
Blackrock Inc.,8411761,2021-09-29,0.0659,112969950,HMHC
"AllianceBernstein, L.P.",7546292,2021-09-29,0.0591,101346701,HMHC
"Vanguard Group, Inc. (The)",6623136,2021-09-29,0.0519,88948716,HMHC
Bank Of New York Mellon Corporation,5567831,2021-09-29,0.0436,74775970,HMHC
Nuveen Asset Management,3658190,2021-09-29,0.0287,49129491,HMHC
Dimensional Fund Advisors LP,3389663,2021-09-29,0.0265,45523174,HMHC
"Engine Capital Management, LP",3019099,2021-09-29,0.0236,40546499,HMHC
Rubric Capital Management LP,2728051,2021-09-29,0.021400000000000002,36637724,HMHC
