Holder,Shares,Date Reported,% Out,Value,ABV
"Saba Capital Management, L.P.",1029094,2021-12-30,0.050499999999999996,10095412,WQGA
Fir Tree Capital Management LLP,1009199,2021-12-30,0.0495,9900242,WQGA
Polar Asset Management Partners Inc.,1000000,2021-12-30,0.049,9810000,WQGA
Marshall Wace LLP,994265,2021-12-30,0.048799999999999996,9753739,WQGA
"Highbridge Capital Management, LLC.",958392,2021-12-30,0.047,9401825,WQGA
"Ghisallo Capital Management, LLC",770654,2021-12-30,0.0378,7560115,WQGA
"Shaw D.E. & Co., Inc.",759646,2021-12-30,0.037200000000000004,7452127,WQGA
Periscope Capital Inc.,599700,2021-12-30,0.0294,5883057,WQGA
Millennium Management LLC,583800,2021-12-30,0.0286,5727078,WQGA
UBS OConnor LLC,515770,2021-12-30,0.0253,5059703,WQGA
