Holder,Shares,Date Reported,% Out,Value,ABV
"Renaissance Technologies, LLC",209900,2021-09-29,0.0038,438691,ONCY
"International Assets Investment Management, LLC",170576,2021-09-29,0.0031,356503,ONCY
JP Morgan Chase & Company,147473,2021-09-29,0.0027,308218,ONCY
Morgan Stanley,83152,2021-09-29,0.0015,173787,ONCY
"Cibc World Markets, Inc.",61654,2021-09-29,0.0011,128856,ONCY
Royal Bank of Canada,40555,2021-09-29,0.0007000000000000001,84759,ONCY
"Two Sigma Advisers, LP",39200,2021-09-29,0.0007000000000000001,81928,ONCY
"Geode Capital Management, LLC",34659,2021-09-29,0.0006,72437,ONCY
Dimensional Fund Advisors LP,33485,2021-09-29,0.0006,69983,ONCY
Bank of America Corporation,27213,2021-09-29,0.0005,56875,ONCY
