Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",113016321,2021-09-29,0.081,6575289555,MDLZ
Blackrock Inc.,88732183,2021-09-29,0.0636,5162438406,MDLZ
State Street Corporation,63519166,2021-09-29,0.0455,3695545077,MDLZ
"Wellington Management Group, LLP",41235760,2021-09-29,0.0296,2399096516,MDLZ
Capital World Investors,36560011,2021-09-29,0.0262,2127061439,MDLZ
Lindsell Train Limited,29591768,2021-09-29,0.0212,1721649062,MDLZ
JP Morgan Chase & Company,27149977,2021-09-29,0.0195,1579585661,MDLZ
"Geode Capital Management, LLC",22811582,2021-09-29,0.016399999999999998,1327177840,MDLZ
Bank of America Corporation,20462796,2021-09-29,0.0147,1190525471,MDLZ
"FMR, LLC",19865879,2021-09-29,0.014199999999999999,1155796840,MDLZ
