Holder,Shares,Date Reported,% Out,Value,ABV
UBS Group AG,719524,2021-09-29,0.0664,15894285,IGI
SIT Investment Associates Inc,269341,2021-09-29,0.0248,5949742,IGI
Cetera Advisor Networks LLC,178467,2021-09-29,0.0165,3942336,IGI
Morgan Stanley,170411,2021-09-29,0.015700000000000002,3764378,IGI
Invesco Ltd.,117976,2021-09-29,0.0109,2606089,IGI
First Manhattan Company,74812,2021-09-29,0.0069,1652597,IGI
Wells Fargo & Company,71495,2021-09-29,0.0066,1579324,IGI
"Guggenheim Capital, LLC",68430,2021-09-29,0.0063,1511618,IGI
Bank of America Corporation,48155,2021-09-29,0.0044,1063743,IGI
"Raymond James & Associates, Inc.",44841,2021-09-29,0.0040999999999999995,990537,IGI
