Holder,Shares,Date Reported,% Out,Value,ABV
"Knoll Capital Management, LLC",1316364,2021-09-29,0.0843,6516001,ORGS
"Vanguard Group, Inc. (The)",929334,2021-09-29,0.059500000000000004,4600203,ORGS
"Geode Capital Management, LLC",196962,2021-09-29,0.0126,974961,ORGS
Blackrock Inc.,127172,2021-09-29,0.008100000000000001,629501,ORGS
State Street Corporation,82500,2021-09-29,0.0053,408375,ORGS
"Renaissance Technologies, LLC",76699,2021-09-29,0.0049,379660,ORGS
"Ergoteles, LLC",73782,2021-09-29,0.004699999999999999,365220,ORGS
Ronit Capital Llp,54167,2021-09-29,0.0034999999999999996,268126,ORGS
HRT Financial LLC,52578,2021-09-29,0.0034000000000000002,260261,ORGS
Northern Trust Corporation,38631,2021-09-29,0.0025,191223,ORGS
