Holder,Shares,Date Reported,% Out,Value,ABV
"FMR, LLC",25543093,2021-09-29,0.1494,92721427,RIGL
Blackrock Inc.,16732300,2021-09-29,0.0978,60738249,RIGL
"Vanguard Group, Inc. (The)",9083253,2021-09-29,0.053099999999999994,32972208,RIGL
State Street Corporation,8698439,2021-09-29,0.0509,31575333,RIGL
"Tamarack Advisers, LP",7000000,2021-09-29,0.0409,25410000,RIGL
Invesco Ltd.,5180947,2021-09-29,0.030299999999999997,18806837,RIGL
"Rock Springs Capital Management, LP",4793400,2021-09-29,0.027999999999999997,17400042,RIGL
Lord Abbett & Co,4374699,2021-09-29,0.0256,15880157,RIGL
Nuveen Asset Management,4058183,2021-09-29,0.023700000000000002,14731204,RIGL
Millennium Management LLC,4049924,2021-09-29,0.023700000000000002,14701224,RIGL
