Holder,Shares,Date Reported,% Out,Value,ABV
"Aristeia Capital, LLC",4250000,2021-09-29,0.0567,42330000,HERAU
Magnetar Financial LLC,2928751,2021-09-29,0.0391,29170359,HERAU
Millennium Management LLC,1281004,2021-09-29,0.0171,12758799,HERAU
Citadel Advisors LLC,1000000,2021-09-29,0.013300000000000001,9960000,HERAU
"Silver Rock Financial, LP",834123,2021-09-29,0.0111,8307865,HERAU
Allianz Asset Management GmbH,750000,2021-09-29,0.01,7470000,HERAU
"Senator Investment Group, LP",700000,2021-09-29,0.009300000000000001,6972000,HERAU
BlueCrest Capital Management Ltd,550000,2021-09-29,0.0073,5478000,HERAU
Calamos Advisors LLC,500000,2021-09-29,0.0067,4980000,HERAU
HGC Investment Management Inc.,500000,2021-09-29,0.0067,4980000,HERAU
