Holder,Shares,Date Reported,% Out,Value,ABV
SIT Investment Associates Inc,2516031,2021-09-29,0.0574,17738018,RCS
Cetera Advisor Networks LLC,1003957,2021-09-29,0.0229,7077896,RCS
Natixis,709187,2021-09-29,0.016200000000000003,4999768,RCS
"Advisor Group, Inc.",645165,2021-09-29,0.0147,4548413,RCS
"Commonwealth Equity Services, LLC",525993,2021-09-29,0.012,3708250,RCS
Morgan Stanley,484820,2021-09-29,0.0111,3417981,RCS
"Guggenheim Capital, LLC",465248,2021-09-29,0.0106,3279998,RCS
LPL Financial LLC,441977,2021-09-29,0.0101,3115937,RCS
Cambridge Investment Research Advisors Inc.,431343,2021-09-29,0.0098,3040968,RCS
Invesco Ltd.,298330,2021-09-29,0.0068000000000000005,2103226,RCS
