Holder,Shares,Date Reported,% Out,Value,ABV
"FMR, LLC",9074638,2021-09-29,0.1297,932782040,PVH
"Vanguard Group, Inc. (The)",7703945,2021-09-29,0.1101,791888506,PVH
Pzena Investment Management Llc,7523521,2021-09-29,0.1075,773342723,PVH
Blackrock Inc.,4647644,2021-09-29,0.0664,477731326,PVH
"Wellington Management Group, LLP",4274833,2021-09-29,0.0611,439410084,PVH
Lone Pine Capital Llc,3297609,2021-09-29,0.0471,338961229,PVH
Egerton Capital (UK) LLP,2526834,2021-09-29,0.0361,259733266,PVH
State Street Corporation,2306527,2021-09-29,0.033,237087910,PVH
Dimensional Fund Advisors LP,1797527,2021-09-29,0.025699999999999997,184767800,PVH
FIL LTD,1664808,2021-09-29,0.023799999999999998,171125614,PVH
