Holder,Shares,Date Reported,% Out,Value,ABV
"Horton Capital Management, LLC",10785895,2021-09-29,0.2704,30739800,KRMD
"First Light Asset Management, LLC",5408426,2021-09-29,0.1356,15414014,KRMD
Archon Capital Management LLC,2444838,2021-09-29,0.0613,6967788,KRMD
"Vanguard Group, Inc. (The)",1344730,2021-09-29,0.0337,3832480,KRMD
Albion Financial Group,1000000,2021-09-29,0.025099999999999997,2850000,KRMD
"Altium Capital Management, LP",954055,2021-09-29,0.0239,2719056,KRMD
Royal Bank of Canada,507233,2021-09-29,0.0127,1445614,KRMD
Blackrock Inc.,363909,2021-09-29,0.0091,1037140,KRMD
"Boothbay Fund Management, LLC",306627,2021-09-29,0.0077,873886,KRMD
"Geode Capital Management, LLC",270468,2021-09-29,0.0068000000000000005,770833,KRMD
