Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,3627639,2021-09-29,0.062400000000000004,20786371,SIEN
Morgan Stanley,3117077,2021-09-29,0.0536,17860851,SIEN
"Vanguard Group, Inc. (The)",2786473,2021-09-29,0.0479,15966490,SIEN
Schroder Investment Management Group,2756218,2021-09-29,0.047400000000000005,15793129,SIEN
Blackstone Inc,2730765,2021-09-29,0.047,15647283,SIEN
Senvest Management LLC,2646039,2021-09-29,0.0455,15161803,SIEN
BAMCO Inc.,2578364,2021-09-29,0.0444,14774025,SIEN
"Soleus Capital Management, L.P.",2386063,2021-09-29,0.041100000000000005,13672140,SIEN
"Abingworth, LLP",2349827,2021-09-29,0.0404,13464508,SIEN
Macquarie Group Limited,2110405,2021-09-29,0.0363,12092620,SIEN
