Holder,Shares,Date Reported,% Out,Value,ABV
Bank of America Corporation,286326,2021-09-29,0.0184,6774473,EOT
Morgan Stanley,205059,2021-09-29,0.0132,4851695,EOT
"Ameriprise Financial, Inc.",163593,2021-09-29,0.0105,3870610,EOT
"Baird Financial Group, Inc.",105535,2021-09-29,0.0068000000000000005,2496958,EOT
"Raymond James & Associates, Inc.",81636,2021-09-29,0.0053,1931507,EOT
"Guggenheim Capital, LLC",81372,2021-09-29,0.0052,1925261,EOT
"Access Financial Services, Inc.",67952,2021-09-29,0.0044,1607744,EOT
"Kestra Advisory Services, LLC",64942,2021-09-29,0.0042,1536527,EOT
Van Eck Associates Corporation,58644,2021-09-29,0.0038,1387517,EOT
"Raymond James Financial Services Advisors, Inc.",58166,2021-09-29,0.0037,1376207,EOT
