Holder,Shares,Date Reported,% Out,Value,ABV
Brookfield Asset Management Inc.,68749416,2021-09-29,0.25,2537540944,BEP
FIL LTD,10272132,2021-09-29,0.0374,379144392,BEP
"FMR, LLC",7574156,2021-09-29,0.0275,279562097,BEP
Bank of Montreal/Can/,6865680,2021-09-29,0.025,253412248,BEP
Royal Bank of Canada,6046278,2021-09-29,0.022000000000000002,223168120,BEP
1832 Asset Management L.P.,5113313,2021-09-29,0.018600000000000002,188732382,BEP
"Principal Financial Group, Inc.",3717665,2021-09-29,0.013500000000000002,137219015,BEP
"TD Asset Management, Inc",3236745,2021-09-29,0.0118,119468257,BEP
CIBC Asset Management Inc.,2853526,2021-09-29,0.0104,105323644,BEP
British Columbia Investment Management Corp,2479971,2021-09-29,0.009000000000000001,91535729,BEP
