Holder,Shares,Date Reported,% Out,Value,ABV
Price (T.Rowe) Associates Inc,4618556,2021-09-29,0.07490000000000001,253235425,YY
Capital World Investors,3149581,2021-09-29,0.051100000000000007,172691526,YY
Invesco Ltd.,2602880,2021-09-29,0.042199999999999994,142715910,YY
Blackrock Inc.,2484556,2021-09-29,0.0403,136228205,YY
"Vanguard Group, Inc. (The)",1856254,2021-09-29,0.0301,101778406,YY
Carmignac Gestion,1747632,2021-09-29,0.028399999999999998,95822662,YY
Ward Ferry Management (BVI) Ltd,1731968,2021-09-29,0.0281,94963805,YY
Morgan Stanley,1731634,2021-09-29,0.0281,94945492,YY
"Goldman Sachs Group, Inc.",1623191,2021-09-29,0.0263,88999562,YY
Canada Pension Plan Investment Board,1281310,2021-09-29,0.0208,70254227,YY
